,date,t1,pitcher,t2,batter,inning,result,pitch_type,mph,rpm,vbreak,up_down,hbreak,left_right,count,left_right_raw,result_raw,pitch_type_raw,fifax
2409,2021-9-1,Red Sox,Chris Sale,Rays,Mike Zunino,4,Foul,Changeup,87.5,2025,34,↓,21,False,"(2, 1)",→,Foul,Changeup,0.576354991624622
2410,2021-9-1,Red Sox,Chris Sale,Rays,Mike Zunino,4,,Slider,79.5,2300,46,↓,8,True,"(2, 2)",←,Ball In Dirt,Slider,0.6755328341230807
2411,2021-9-1,Red Sox,Chris Sale,Rays,Mike Zunino,4,Ball,Fastball,95.2,2244,19,↓,14,False,"(3, 2)",→,Ball,4-Seam Fastball,0.6035346344017424
2412,2021-9-1,Red Sox,Chris Sale,Rays,Jordan Luplow,4,Strike,Changeup,88.0,2098,35,↓,22,False,"(0, 0)",→,Foul Tip,Changeup,0.6008233512758286
2413,2021-9-1,Red Sox,Chris Sale,Rays,Jordan Luplow,4,Ball,Fastball,93.1,2223,18,↓,13,False,"(0, 1)",→,Ball,4-Seam Fastball,0.6056345276066883
2414,2021-9-1,Red Sox,Chris Sale,Rays,Jordan Luplow,4,Strike,Slider,79.8,2343,47,↓,17,True,"(1, 1)",←,Swinging Strike,Slider,0.6913044190534637
2415,2021-9-1,Red Sox,Chris Sale,Rays,Jordan Luplow,4,Ball,Slider,79.7,2139,49,↓,14,True,"(1, 2)",←,Ball,Slider,0.7070601945975997
2416,2021-9-1,Red Sox,Chris Sale,Rays,Jordan Luplow,4,Ball,Slider,78.0,2102,51,↓,17,True,"(2, 2)",←,Ball,Slider,0.7173885642607031
2417,2021-9-1,Red Sox,Chris Sale,Rays,Jordan Luplow,4,Contact,Changeup,88.3,1868,32,↓,21,False,"(3, 2)",→,"In play, no out",Changeup,0.5801869929148815
2418,2021-9-1,Red Sox,Chris Sale,Rays,Joey Wendle,4,Contact,Fastball,96.4,2295,18,↓,15,False,"(0, 0)",→,"In play, out(s)",4-Seam Fastball,0.6125635086874326
2419,2021-9-1,Red Sox,Drew Rasmussen,Rays,Christian Vazquez,5,Strike,Slider,84.7,2701,37,↓,2,False,"(0, 0)",→,Called Strike,Slider,0.6680505448572509
2420,2021-9-1,Red Sox,Drew Rasmussen,Rays,Christian Vazquez,5,Ball,Fastball,95.8,2413,14,↓,7,True,"(0, 1)",←,Ball,4-Seam Fastball,0.622551323846924
2421,2021-9-1,Red Sox,Drew Rasmussen,Rays,Christian Vazquez,5,Strike,Fastball,96.2,2442,13,↓,7,True,"(1, 1)",←,Called Strike,4-Seam Fastball,0.662057124386304
2422,2021-9-1,Red Sox,Drew Rasmussen,Rays,Christian Vazquez,5,Foul,Slider,86.7,2738,41,↓,1,False,"(1, 2)",→,Foul,Slider,0.6661919285950373
2423,2021-9-1,Red Sox,Drew Rasmussen,Rays,Christian Vazquez,5,Foul,Fastball,97.4,2386,10,↓,6,True,"(1, 2)",←,Foul,4-Seam Fastball,0.6867403693081602
2424,2021-9-1,Red Sox,Drew Rasmussen,Rays,Christian Vazquez,5,Ball,Slider,87.1,2729,41,↓,5,False,"(1, 2)",→,Ball,Slider,0.6651116187465598
2425,2021-9-1,Red Sox,Drew Rasmussen,Rays,Christian Vazquez,5,Contact,Fastball,96.3,2275,10,↓,2,True,"(2, 2)",←,"In play, no out",4-Seam Fastball,0.6746890118297783
2426,2021-9-1,Red Sox,JT Chargois,Rays,Jarren Duran,5,,Slider,88.8,2055,32,↓,4,True,"(0, 0)",←,Ball In Dirt,Slider,0.6418492349208501
2427,2021-9-1,Red Sox,JT Chargois,Rays,Jarren Duran,5,Ball,Sinker,95.8,2190,19,↓,19,True,"(1, 0)",←,Ball,Sinker,0.6064284273458834
2428,2021-9-1,Red Sox,JT Chargois,Rays,Jarren Duran,5,Ball,Sinker,95.8,2171,19,↓,19,True,"(2, 0)",←,Ball,Sinker,0.6066773262835906
2429,2021-9-1,Red Sox,JT Chargois,Rays,Jarren Duran,5,Strike,Sinker,95.2,2222,20,↓,19,True,"(3, 0)",←,Called Strike,Sinker,0.6063319764432812
2430,2021-9-1,Red Sox,JT Chargois,Rays,Jarren Duran,5,Foul,Sinker,96.0,2236,18,↓,19,True,"(3, 1)",←,Foul,Sinker,0.610310361290872
2431,2021-9-1,Red Sox,JT Chargois,Rays,Jarren Duran,5,Foul,Slider,87.1,1960,33,↓,5,True,"(3, 2)",←,Foul,Slider,0.6386353961077383
2432,2021-9-1,Red Sox,JT Chargois,Rays,Jarren Duran,5,Foul,Slider,87.8,2170,31,↓,0,False,"(3, 2)",,Foul,Slider,0.6521695710994798
2433,2021-9-1,Red Sox,JT Chargois,Rays,Jarren Duran,5,Foul,Sinker,96.2,2210,19,↓,20,True,"(3, 2)",←,Foul,Sinker,0.6507777593652617
2434,2021-9-1,Red Sox,JT Chargois,Rays,Jarren Duran,5,Contact,Slider,88.4,2193,33,↓,2,True,"(3, 2)",←,"In play, out(s)",Slider,0.6590204710946191
2435,2021-9-1,Red Sox,JT Chargois,Rays,Jack Lopez,5,Ball,Slider,88.7,2214,31,↓,4,True,"(0, 0)",←,Ball,Slider,0.6633650791181701
2436,2021-9-1,Red Sox,JT Chargois,Rays,Jack Lopez,5,Ball,Sinker,95.7,2368,19,↓,21,True,"(1, 0)",←,Ball,Sinker,0.6420575755699905
2437,2021-9-1,Red Sox,JT Chargois,Rays,Jack Lopez,5,Strike,Sinker,96.2,2288,20,↓,21,True,"(2, 0)",←,Swinging Strike,Sinker,0.6490269071032099
2438,2021-9-1,Red Sox,JT Chargois,Rays,Jack Lopez,5,Strike,Slider,88.5,2241,33,↓,2,True,"(2, 1)",←,Swinging Strike,Slider,0.6600125309312452
2439,2021-9-1,Red Sox,JT Chargois,Rays,Jack Lopez,5,Strike,Slider,88.6,2304,34,↓,0,False,"(2, 2)",,Swinging Strike,Slider,0.6636792469462979
2440,2021-9-1,Red Sox,JT Chargois,Rays,Jonathan Arauz,5,Ball,Slider,88.6,2127,33,↓,3,True,"(0, 0)",←,Ball,Slider,0.6427143214437397
2441,2021-9-1,Red Sox,JT Chargois,Rays,Jonathan Arauz,5,Ball,Slider,87.6,2162,34,↓,2,True,"(1, 0)",←,Ball,Slider,0.650502383124207
2442,2021-9-1,Red Sox,JT Chargois,Rays,Jonathan Arauz,5,Ball,Slider,86.9,2169,36,↓,1,True,"(2, 0)",←,Ball,Slider,0.6534397189552932
2443,2021-9-1,Red Sox,JT Chargois,Rays,Jonathan Arauz,5,Strike,Sinker,95.6,2310,25,↓,21,True,"(3, 0)",←,Called Strike,Sinker,0.6287388675305756
2444,2021-9-1,Red Sox,JT Chargois,Rays,Jonathan Arauz,5,Ball,Slider,87.1,2219,36,↓,0,False,"(3, 1)",,Ball,Slider,0.6618022432483707
2445,2021-9-1,Red Sox,Adam Conley,Rays,Kyle Schwarber,5,Strike,Fastball,95.1,2352,15,↓,14,False,"(0, 0)",→,Called Strike,4-Seam Fastball,0.6635721977826808
2446,2021-9-1,Red Sox,Adam Conley,Rays,Kyle Schwarber,5,Ball,Fastball,94.9,2303,15,↓,16,False,"(0, 1)",→,Ball,4-Seam Fastball,0.6690420339611372
2447,2021-9-1,Red Sox,Adam Conley,Rays,Kyle Schwarber,5,Contact,Slider,84.1,2142,41,↓,1,True,"(1, 1)",←,"In play, out(s)",Slider,0.6477287365788773
2448,2021-9-1,Red Sox,Chris Sale,Rays,Taylor Walls,5,Ball,Slider,75.4,2167,54,↓,10,True,"(0, 0)",←,Ball,Slider,0.7079211051783049
2449,2021-9-1,Red Sox,Chris Sale,Rays,Taylor Walls,5,Strike,Sinker,92.7,2368,19,↓,19,False,"(1, 0)",→,Called Strike,Sinker,0.6127771688365882
2450,2021-9-1,Red Sox,Chris Sale,Rays,Taylor Walls,5,Ball,Changeup,84.7,2029,34,↓,23,False,"(1, 1)",→,Ball,Changeup,0.5742750038223358
2451,2021-9-1,Red Sox,Chris Sale,Rays,Taylor Walls,5,Ball,Fastball,92.1,2295,18,↓,16,False,"(2, 1)",→,Ball,4-Seam Fastball,0.6190819134098821
2452,2021-9-1,Red Sox,Chris Sale,Rays,Taylor Walls,5,Contact,Fastball,93.1,2278,20,↓,16,False,"(3, 1)",→,"In play, out(s)",4-Seam Fastball,0.603545376822856
2453,2021-9-1,Red Sox,Chris Sale,Rays,Randy Arozarena,5,Strike,Changeup,87.1,2009,34,↓,22,False,"(0, 0)",→,Swinging Strike,Changeup,0.5830283054427157
2454,2021-9-1,Red Sox,Chris Sale,Rays,Randy Arozarena,5,Ball,Changeup,87.3,2141,32,↓,22,False,"(0, 1)",→,Ball,Changeup,0.5862330501129549
2455,2021-9-1,Red Sox,Chris Sale,Rays,Randy Arozarena,5,Strike,Slider,79.1,2286,47,↓,12,True,"(1, 1)",←,Called Strike,Slider,0.6901359212845021
2456,2021-9-1,Red Sox,Chris Sale,Rays,Randy Arozarena,5,Ball,Slider,79.0,2354,49,↓,14,True,"(1, 2)",←,Ball,Slider,0.68936990153396
2457,2021-9-1,Red Sox,Chris Sale,Rays,Randy Arozarena,5,Ball,Changeup,86.8,2103,35,↓,23,False,"(2, 2)",→,Ball,Changeup,0.5885438355216889
2458,2021-9-1,Red Sox,Chris Sale,Rays,Randy Arozarena,5,Strike,Slider,79.2,2256,46,↓,10,True,"(3, 2)",←,Called Strike,Slider,0.6769464909243733
2459,2021-9-1,Red Sox,Chris Sale,Rays,Nelson Cruz,5,Strike,Fastball,94.7,2395,14,↓,14,False,"(0, 0)",→,Called Strike,4-Seam Fastball,0.6690622438748455
2460,2021-9-1,Red Sox,Chris Sale,Rays,Nelson Cruz,5,Ball,Fastball,93.2,2341,18,↓,13,False,"(0, 1)",→,Ball,4-Seam Fastball,0.6312788451726533
2461,2021-9-1,Red Sox,Chris Sale,Rays,Nelson Cruz,5,Foul,Slider,80.1,2350,44,↓,11,True,"(1, 1)",←,Foul,Slider,0.6861605917678959
2462,2021-9-1,Red Sox,Chris Sale,Rays,Nelson Cruz,5,Ball,Fastball,95.8,2334,17,↓,12,False,"(1, 2)",→,Ball,4-Seam Fastball,0.6354348942884906
2463,2021-9-1,Red Sox,Chris Sale,Rays,Nelson Cruz,5,Ball,Fastball,94.5,2282,19,↓,15,False,"(2, 2)",→,Ball,4-Seam Fastball,0.602941741845175
2464,2021-9-1,Red Sox,Chris Sale,Rays,Nelson Cruz,5,Contact,Slider,81.2,2304,46,↓,8,True,"(3, 2)",←,"In play, out(s)",Slider,0.6742818252133753
2465,2021-9-1,Red Sox,Collin McHugh,Rays,Hunter Renfroe,6,Contact,Cutter,87.4,2404,27,↓,2,False,"(0, 0)",→,"In play, out(s)",Cutter,0.5856778400439313
2466,2021-9-1,Red Sox,Collin McHugh,Rays,Rafael Devers,6,Ball,Cutter,88.1,2418,25,↓,1,False,"(0, 0)",→,Ball,Cutter,0.5834531965192311
2467,2021-9-1,Red Sox,Collin McHugh,Rays,Rafael Devers,6,Foul,Cutter,87.5,2532,28,↓,0,False,"(1, 0)",,Foul,Cutter,0.5889343493655328
2468,2021-9-1,Red Sox,Collin McHugh,Rays,Rafael Devers,6,Contact,Cutter,86.6,2329,30,↓,4,False,"(1, 1)",→,"In play, no out",Cutter,0.5812778125786667
2469,2021-9-1,Red Sox,Collin McHugh,Rays,J.D. Martinez,6,Ball,Cutter,88.4,2497,28,↓,2,False,"(0, 0)",→,Ball,Cutter,0.5972337080020002
2470,2021-9-1,Red Sox,Collin McHugh,Rays,J.D. Martinez,6,Strike,Slider,78.6,2727,45,↓,16,False,"(1, 0)",→,Called Strike,Slider,0.6850782123697922
2471,2021-9-1,Red Sox,Collin McHugh,Rays,J.D. Martinez,6,Strike,Slider,78.9,2758,47,↓,17,False,"(1, 1)",→,Swinging Strike,Slider,0.6866272802882636
2472,2021-9-1,Red Sox,Collin McHugh,Rays,J.D. Martinez,6,Foul,Slider,79.7,2729,44,↓,9,False,"(1, 2)",→,Foul,Slider,0.6820962798012712
2473,2021-9-1,Red Sox,Collin McHugh,Rays,J.D. Martinez,6,Foul,Fastball,90.7,2277,17,↓,11,True,"(1, 2)",←,Foul,4-Seam Fastball,0.604529886858332
2474,2021-9-1,Red Sox,Collin McHugh,Rays,J.D. Martinez,6,,Slider,80.1,2841,44,↓,17,False,"(1, 2)",→,Ball In Dirt,Slider,0.6848527560925712
2475,2021-9-1,Red Sox,Collin McHugh,Rays,J.D. Martinez,6,Contact,Cutter,86.7,2498,30,↓,2,False,"(2, 2)",→,"In play, out(s)",Cutter,0.5959076299459573
2476,2021-9-1,Red Sox,Chris Sale,Rays,Wander Franco,6,Contact,Fastball,91.6,2174,18,↓,12,False,"(0, 0)",→,"In play, out(s)",4-Seam Fastball,0.6064744212786035
2477,2021-9-1,Red Sox,Chris Sale,Rays,Yandy Diaz,6,Strike,Slider,77.5,2052,47,↓,7,True,"(0, 0)",←,Called Strike,Slider,0.6691341235363573
2478,2021-9-1,Red Sox,Chris Sale,Rays,Yandy Diaz,6,Ball,Fastball,92.6,2203,21,↓,13,False,"(0, 1)",→,Ball,4-Seam Fastball,0.6072461251623181
2479,2021-9-1,Red Sox,Chris Sale,Rays,Yandy Diaz,6,Contact,Changeup,85.5,2016,35,↓,17,False,"(1, 1)",→,"In play, no out",Changeup,0.5449215012608921
2480,2021-9-1,Red Sox,Chris Sale,Rays,Manuel Margot,6,Strike,Fastball,93.8,2104,17,↓,12,False,"(0, 0)",→,Called Strike,4-Seam Fastball,0.5938047526798287
2481,2021-9-1,Red Sox,Chris Sale,Rays,Manuel Margot,6,Ball,Fastball,92.2,2122,21,↓,13,False,"(0, 1)",→,Ball,4-Seam Fastball,0.6087417319272544
2482,2021-9-1,Red Sox,Chris Sale,Rays,Manuel Margot,6,Ball,Fastball,93.9,2245,21,↓,13,False,"(1, 1)",→,Ball,4-Seam Fastball,0.5992195352115592
2483,2021-9-1,Red Sox,Chris Sale,Rays,Manuel Margot,6,Strike,Fastball,95.4,2162,19,↓,14,False,"(2, 1)",→,Swinging Strike,4-Seam Fastball,0.5965061733629233
2484,2021-9-1,Red Sox,Chris Sale,Rays,Manuel Margot,6,Contact,Slider,81.6,2240,40,↓,6,True,"(2, 2)",←,"In play, out(s)",Slider,0.6626482690385369
2485,2021-9-1,Red Sox,Chris Sale,Rays,Mike Zunino,6,Ball,Slider,79.7,2292,46,↓,8,True,"(0, 0)",←,Hit By Pitch,Slider,0.6757737576856614
2486,2021-9-1,Red Sox,Chris Sale,Rays,Jordan Luplow,6,Strike,Fastball,95.2,2233,18,↓,13,False,"(0, 0)",→,Called Strike,4-Seam Fastball,0.5998753435727384
2487,2021-9-1,Red Sox,Chris Sale,Rays,Jordan Luplow,6,Strike,Fastball,95.1,2273,19,↓,14,False,"(0, 1)",→,Swinging Strike,4-Seam Fastball,0.6034154131408227
2488,2021-9-1,Red Sox,Chris Sale,Rays,Jordan Luplow,6,Contact,Fastball,96.2,2258,19,↓,12,False,"(0, 2)",→,"In play, out(s)",4-Seam Fastball,0.5918366663427828
2489,2021-9-1,Red Sox,Collin McHugh,Rays,Alex Verdugo,7,Strike,Cutter,86.4,2400,27,↓,4,False,"(0, 0)",→,Called Strike,Cutter,0.586647079992661
2490,2021-9-1,Red Sox,Collin McHugh,Rays,Alex Verdugo,7,Strike,Cutter,87.2,2507,29,↓,0,False,"(0, 1)",,Called Strike,Cutter,0.5913915422395966
2491,2021-9-1,Red Sox,Collin McHugh,Rays,Alex Verdugo,7,Foul,Slider,78.2,2760,44,↓,21,False,"(0, 2)",→,Foul,Slider,0.713162660731334
2492,2021-9-1,Red Sox,Collin McHugh,Rays,Alex Verdugo,7,Strike,Curveball,74.0,2746,63,↓,13,False,"(0, 2)",→,Swinging Strike,Curveball,0.6895817827426802
2493,2021-9-1,Red Sox,Collin McHugh,Rays,Christian Vazquez,7,Contact,Curveball,73.1,2778,66,↓,13,False,"(0, 0)",→,"In play, run(s)",Curveball,0.6959312679286263
2494,2021-9-1,Red Sox,Collin McHugh,Rays,Jarren Duran,7,Ball,Slider,77.9,2881,47,↓,19,False,"(0, 0)",→,Ball,Slider,0.6861069078210535
2495,2021-9-1,Red Sox,Collin McHugh,Rays,Jarren Duran,7,Strike,Cutter,87.5,2443,28,↓,4,False,"(1, 0)",→,Swinging Strike,Cutter,0.6102276416636679
2496,2021-9-1,Red Sox,Collin McHugh,Rays,Jarren Duran,7,Strike,Cutter,88.6,2455,26,↓,2,False,"(1, 1)",→,Swinging Strike,Cutter,0.5984601840386367
2497,2021-9-1,Red Sox,Collin McHugh,Rays,Jarren Duran,7,Strike,Slider,79.8,2855,43,↓,20,False,"(1, 2)",→,Swinging Strike,Slider,0.6950180893993924
2498,2021-9-1,Red Sox,Collin McHugh,Rays,Jack Lopez,7,Contact,Slider,79.5,2789,48,↓,15,False,"(0, 0)",→,"In play, out(s)",Slider,0.6838764276766872
2499,2021-9-1,Red Sox,Garrett Whitlock,Rays,Joey Wendle,7,Contact,Sinker,93.2,1933,22,↓,20,True,"(0, 0)",←,"In play, no out",Sinker,0.6202500189695594
2500,2021-9-1,Red Sox,Garrett Whitlock,Rays,Taylor Walls,7,Ball,Slider,82.0,1818,44,↓,2,False,"(0, 0)",→,Ball,Slider,0.6354448256220043
2501,2021-9-1,Red Sox,Garrett Whitlock,Rays,Taylor Walls,7,Strike,Sinker,93.7,1947,18,↓,18,True,"(1, 0)",←,Swinging Strike,Sinker,0.5929733169091306
2502,2021-9-1,Red Sox,Garrett Whitlock,Rays,Taylor Walls,7,Ball,Fastball,95.1,1973,17,↓,11,True,"(1, 1)",←,Ball,4-Seam Fastball,0.5703101549666647
2503,2021-9-1,Red Sox,Garrett Whitlock,Rays,Taylor Walls,7,Foul,Sinker,93.8,1966,19,↓,18,True,"(2, 1)",←,Foul,Sinker,0.5895366541915131
2504,2021-9-1,Red Sox,Garrett Whitlock,Rays,Taylor Walls,7,Ball,Slider,84.9,1804,38,↓,2,False,"(2, 2)",→,Ball,Slider,0.6355024180640051
2505,2021-9-1,Red Sox,Garrett Whitlock,Rays,Taylor Walls,7,Foul,Slider,83.2,1807,40,↓,2,False,"(3, 2)",→,Foul,Slider,0.6334998365680675
2506,2021-9-1,Red Sox,Garrett Whitlock,Rays,Taylor Walls,7,Foul,Fastball,96.1,2174,13,↓,12,True,"(3, 2)",←,Foul,4-Seam Fastball,0.6647381022837778
2507,2021-9-1,Red Sox,Garrett Whitlock,Rays,Taylor Walls,7,Contact,Fastball,95.3,2113,15,↓,14,True,"(3, 2)",←,"In play, out(s)",4-Seam Fastball,0.6411333099417327
2508,2021-9-1,Red Sox,Garrett Whitlock,Rays,Randy Arozarena,7,Contact,Sinker,96.6,2098,17,↓,18,True,"(0, 0)",←,"In play, out(s)",Sinker,0.6032567360128787
2509,2021-9-1,Red Sox,Garrett Whitlock,Rays,Nelson Cruz,7,Contact,Sinker,96.0,2016,17,↓,19,True,"(0, 0)",←,"In play, out(s)",Sinker,0.5959900840839468
2510,2021-9-1,Red Sox,David Robertson,Rays,Jonathan Arauz,8,Ball,Cutter,91.3,2533,13,↓,2,True,"(0, 0)",←,Ball,Cutter,0.7422197723490955
2511,2021-9-1,Red Sox,David Robertson,Rays,Jonathan Arauz,8,Strike,Cutter,90.8,2601,14,↓,0,False,"(1, 0)",,Called Strike,Cutter,0.7188747454098349
2512,2021-9-1,Red Sox,David Robertson,Rays,Jonathan Arauz,8,Ball,Curveball,84.8,2543,44,↓,3,False,"(1, 1)",→,Ball,Knuckle Curve,0.7066213320213444
2513,2021-9-1,Red Sox,David Robertson,Rays,Jonathan Arauz,8,Strike,Cutter,91.5,2580,14,↓,2,True,"(2, 1)",←,Called Strike,Cutter,0.7431786585184834
2514,2021-9-1,Red Sox,David Robertson,Rays,Jonathan Arauz,8,Strike,Curveball,83.4,2565,50,↓,6,False,"(2, 2)",→,Swinging Strike,Knuckle Curve,0.6748964959028769
2515,2021-9-1,Red Sox,David Robertson,Rays,Kyle Schwarber,8,Strike,Cutter,91.6,2656,14,↓,0,False,"(0, 0)",,Called Strike,Cutter,0.7580222127695925
2516,2021-9-1,Red Sox,David Robertson,Rays,Kyle Schwarber,8,Ball,Curveball,84.6,2577,43,↓,3,False,"(0, 1)",→,Ball,Knuckle Curve,0.7064872058527628
2517,2021-9-1,Red Sox,David Robertson,Rays,Kyle Schwarber,8,Ball,Cutter,90.6,2490,19,↓,3,False,"(1, 1)",→,Ball,Cutter,0.6213904919779544
2518,2021-9-1,Red Sox,David Robertson,Rays,Kyle Schwarber,8,Foul,Cutter,91.1,2473,15,↓,0,False,"(2, 1)",,Foul,Cutter,0.689115639377756
2519,2021-9-1,Red Sox,David Robertson,Rays,Kyle Schwarber,8,Foul,Curveball,83.6,2512,51,↓,6,False,"(2, 2)",→,Foul,Knuckle Curve,0.6728903494092517
2520,2021-9-1,Red Sox,David Robertson,Rays,Kyle Schwarber,8,Contact,Cutter,91.8,2496,15,↓,0,False,"(2, 2)",,"In play, out(s)",Cutter,0.7174091100748632
2521,2021-9-1,Red Sox,David Robertson,Rays,Hunter Renfroe,8,Strike,Cutter,91.3,2463,13,↓,3,False,"(0, 0)",→,Called Strike,Cutter,0.7503574514627135
2522,2021-9-1,Red Sox,David Robertson,Rays,Hunter Renfroe,8,Foul,Cutter,91.2,2524,18,↓,6,False,"(0, 1)",→,Foul,Cutter,0.6445336514232956
2523,2021-9-1,Red Sox,David Robertson,Rays,Hunter Renfroe,8,Ball,Curveball,83.9,2538,44,↓,2,False,"(0, 2)",→,Ball,Knuckle Curve,0.7075299345982397
2524,2021-9-1,Red Sox,David Robertson,Rays,Hunter Renfroe,8,Strike,Cutter,92.5,2720,14,↓,2,False,"(1, 2)",→,Called Strike,Cutter,0.7435060744584909
2525,2021-9-1,Red Sox,Garrett Whitlock,Rays,Wander Franco,8,Ball,Changeup,81.9,2032,36,↓,17,True,"(0, 0)",←,Ball,Changeup,0.5608086554786392
2526,2021-9-1,Red Sox,Garrett Whitlock,Rays,Wander Franco,8,Foul,Changeup,81.6,1888,35,↓,17,True,"(1, 0)",←,Foul,Changeup,0.5632275282566426
2527,2021-9-1,Red Sox,Garrett Whitlock,Rays,Wander Franco,8,Foul,Changeup,81.8,1971,36,↓,20,True,"(1, 1)",←,Foul,Changeup,0.5748688180207752
2528,2021-9-1,Red Sox,Garrett Whitlock,Rays,Wander Franco,8,Ball,Fastball,96.8,2061,14,↓,12,True,"(1, 2)",←,Ball,4-Seam Fastball,0.6336480672245389
2529,2021-9-1,Red Sox,Garrett Whitlock,Rays,Wander Franco,8,Foul,Fastball,96.3,2059,14,↓,11,True,"(2, 2)",←,Foul,4-Seam Fastball,0.6336334123949637
2530,2021-9-1,Red Sox,Garrett Whitlock,Rays,Wander Franco,8,Contact,Slider,84.9,1812,37,↓,3,False,"(2, 2)",→,"In play, no out",Slider,0.6309312011803667
2531,2021-9-1,Red Sox,Garrett Whitlock,Rays,Yandy Diaz,8,Contact,Sinker,95.2,2090,17,↓,19,True,"(0, 0)",←,"In play, out(s)",Sinker,0.6107431927267936
2532,2021-9-1,Red Sox,Garrett Whitlock,Rays,Manuel Margot,8,Ball,Sinker,96.2,1992,16,↓,17,True,"(0, 0)",←,Ball,Sinker,0.5987856693869433
2533,2021-9-1,Red Sox,Garrett Whitlock,Rays,Manuel Margot,8,Contact,Sinker,95.9,2009,16,↓,17,True,"(1, 0)",←,"In play, out(s)",Sinker,0.5993433988774876
2534,2021-9-1,Red Sox,Garrett Whitlock,Rays,Mike Zunino,8,Ball,Sinker,94.8,2022,14,↓,15,True,"(0, 0)",←,Ball,Sinker,0.615338843882165
2535,2021-9-1,Red Sox,Garrett Whitlock,Rays,Mike Zunino,8,Strike,Fastball,94.7,2106,13,↓,12,True,"(1, 0)",←,Swinging Strike,4-Seam Fastball,0.6678929644575803
2536,2021-9-1,Red Sox,Garrett Whitlock,Rays,Mike Zunino,8,Strike,Sinker,96.3,2158,11,↓,14,True,"(1, 1)",←,Swinging Strike,Sinker,0.6915185213170889
2537,2021-9-1,Red Sox,Garrett Whitlock,Rays,Mike Zunino,8,Strike,Fastball,97.7,2267,11,↓,10,True,"(1, 2)",←,Swinging Strike,4-Seam Fastball,0.673370330250961
2538,2021-9-1,Red Sox,Pete Fairbanks,Rays,Rafael Devers,9,Strike,Fastball,97.4,2380,9,↓,0,False,"(0, 0)",,Called Strike,4-Seam Fastball,0.7529486658977773
2539,2021-9-1,Red Sox,Pete Fairbanks,Rays,Rafael Devers,9,Foul,Slider,85.9,2401,40,↓,1,False,"(0, 1)",→,Foul,Slider,0.6580976371589202
2540,2021-9-1,Red Sox,Pete Fairbanks,Rays,Rafael Devers,9,Foul,Fastball,98.0,2360,8,↓,1,False,"(0, 2)",→,Foul,4-Seam Fastball,0.7590103475397091
2541,2021-9-1,Red Sox,Pete Fairbanks,Rays,Rafael Devers,9,Foul,Fastball,99.1,2459,5,↓,0,False,"(0, 2)",,Foul,4-Seam Fastball,0.8089709861295716
2542,2021-9-1,Red Sox,Pete Fairbanks,Rays,Rafael Devers,9,Foul,Slider,85.4,2356,41,↓,2,False,"(0, 2)",→,Foul,Slider,0.6591323522992142
2543,2021-9-1,Red Sox,Pete Fairbanks,Rays,Rafael Devers,9,Ball,Fastball,98.8,2488,4,↓,0,False,"(0, 2)",,Ball,4-Seam Fastball,0.7837233020725214
2544,2021-9-1,Red Sox,Pete Fairbanks,Rays,Rafael Devers,9,Ball,Fastball,98.0,2337,9,↓,1,True,"(1, 2)",←,Ball,4-Seam Fastball,0.7367939849001625
2545,2021-9-1,Red Sox,Pete Fairbanks,Rays,Rafael Devers,9,Contact,Slider,84.2,2360,48,↓,1,False,"(2, 2)",→,"In play, no out",Slider,0.6615125085299369
2546,2021-9-1,Red Sox,Pete Fairbanks,Rays,J.D. Martinez,9,,Fastball,98.0,2459,6,↓,1,True,"(0, 0)",←,Ball In Dirt,4-Seam Fastball,0.7844802132388095
2547,2021-9-1,Red Sox,Pete Fairbanks,Rays,J.D. Martinez,9,Foul,Slider,85.3,2446,41,↓,2,False,"(1, 0)",→,Foul,Slider,0.6573481282631117
2548,2021-9-1,Red Sox,Pete Fairbanks,Rays,J.D. Martinez,9,Strike,Slider,85.1,2449,43,↓,1,False,"(1, 1)",→,Called Strike,Slider,0.6577050372499808
2549,2021-9-1,Red Sox,Pete Fairbanks,Rays,J.D. Martinez,9,Strike,Slider,84.8,2496,45,↓,1,False,"(1, 2)",→,Swinging Strike,Slider,0.6595199993659651
2550,2021-9-1,Red Sox,Pete Fairbanks,Rays,Alex Verdugo,9,Ball,Fastball,97.5,2369,9,↓,0,False,"(0, 0)",,Ball,4-Seam Fastball,0.7484803144123013
2551,2021-9-1,Red Sox,Pete Fairbanks,Rays,Alex Verdugo,9,Foul,Fastball,97.8,2414,10,↓,1,True,"(1, 0)",←,Foul,4-Seam Fastball,0.6807111221329022
2552,2021-9-1,Red Sox,Pete Fairbanks,Rays,Alex Verdugo,9,Strike,Slider,84.2,2403,45,↓,2,False,"(1, 1)",→,Called Strike,Slider,0.6575858440853956
2553,2021-9-1,Red Sox,Pete Fairbanks,Rays,Alex Verdugo,9,Contact,Slider,84.7,2372,47,↓,3,False,"(1, 2)",→,"In play, no out",Slider,0.6584232151676589
2554,2021-9-1,Red Sox,Pete Fairbanks,Rays,Christian Vazquez,9,Strike,Fastball,97.1,2338,8,↓,1,True,"(0, 0)",←,Called Strike,4-Seam Fastball,0.7466831567106798
2555,2021-9-1,Red Sox,Pete Fairbanks,Rays,Christian Vazquez,9,Foul,Fastball,97.2,2407,9,↓,1,True,"(0, 1)",←,Foul,4-Seam Fastball,0.739445259982698
